id,name,score1,score2
3272,Student_3272,68,61
3273,Student_3273,86,88
3274,Student_3274,57,55
3275,Student_3275,56,59
3276,Student_3276,70,58
3277,Student_3277,89,54
3278,Student_3278,97,83
3279,Student_3279,67,81
3280,Student_3280,73,88
3281,Student_3281,87,65
3282,Student_3282,95,86
3283,Student_3283,58,80
3284,Student_3284,68,88
3285,Student_3285,77,65
3286,Student_3286,91,55
3287,Student_3287,80,82
3288,Student_3288,68,50
3289,Student_3289,87,91
3290,Student_3290,51,57
3291,Student_3291,64,100
3292,Student_3292,70,73
3293,Student_3293,81,66
3294,Student_3294,70,98
3295,Student_3295,80,98
3296,Student_3296,64,82
3297,Student_3297,96,89
3298,Student_3298,76,57
3299,Student_3299,60,50
3300,Student_3300,93,97
3301,Student_3301,99,86
3302,Student_3302,63,83
3303,Student_3303,54,76
3304,Student_3304,92,61
3305,Student_3305,63,70
3306,Student_3306,50,59
3307,Student_3307,70,88
3308,Student_3308,91,84
3309,Student_3309,93,73
3310,Student_3310,74,77
3311,Student_3311,62,84
3312,Student_3312,87,77
3313,Student_3313,93,98
3314,Student_3314,97,90
3315,Student_3315,52,81
3316,Student_3316,50,52
3317,Student_3317,62,56
3318,Student_3318,61,66
3319,Student_3319,60,51
3320,Student_3320,58,69
3321,Student_3321,68,98
3322,Student_3322,84,91
3323,Student_3323,58,72
3324,Student_3324,77,75
3325,Student_3325,97,89
3326,Student_3326,63,51
3327,Student_3327,62,53
3328,Student_3328,52,91
3329,Student_3329,90,54
3330,Student_3330,53,71
3331,Student_3331,53,68
3332,Student_3332,92,60
3333,Student_3333,89,58
3334,Student_3334,70,95
3335,Student_3335,100,79
3336,Student_3336,72,98
3337,Student_3337,52,86
3338,Student_3338,63,61
3339,Student_3339,81,77
3340,Student_3340,92,55
3341,Student_3341,82,77
3342,Student_3342,61,67
3343,Student_3343,56,70
3344,Student_3344,89,84
3345,Student_3345,82,82
3346,Student_3346,78,66
3347,Student_3347,56,90
3348,Student_3348,55,65
3349,Student_3349,97,54
3350,Student_3350,76,64
3351,Student_3351,53,78
3352,Student_3352,91,73
3353,Student_3353,82,97
3354,Student_3354,88,72
3355,Student_3355,86,100
3356,Student_3356,74,95
3357,Student_3357,55,77
3358,Student_3358,82,83
3359,Student_3359,81,62
3360,Student_3360,58,58
3361,Student_3361,56,82
3362,Student_3362,100,75
3363,Student_3363,61,89
3364,Student_3364,98,85
3365,Student_3365,94,83
3366,Student_3366,64,67
3367,Student_3367,79,57
3368,Student_3368,55,90
3369,Student_3369,66,68
3370,Student_3370,83,82
3371,Student_3371,79,55
3372,Student_3372,57,96
3373,Student_3373,64,54
3374,Student_3374,82,75
3375,Student_3375,50,64
3376,Student_3376,92,92
3377,Student_3377,77,63
3378,Student_3378,50,66
3379,Student_3379,68,94
3380,Student_3380,56,72
3381,Student_3381,60,67
3382,Student_3382,63,83
3383,Student_3383,53,53
3384,Student_3384,78,74
3385,Student_3385,58,85
3386,Student_3386,87,83
3387,Student_3387,81,68
3388,Student_3388,66,77
3389,Student_3389,68,51
3390,Student_3390,55,58
3391,Student_3391,60,60
3392,Student_3392,60,100
3393,Student_3393,61,73
3394,Student_3394,54,85
3395,Student_3395,54,56
3396,Student_3396,62,52
3397,Student_3397,88,94
3398,Student_3398,74,64
3399,Student_3399,74,70
3400,Student_3400,85,61
3401,Student_3401,79,91
3402,Student_3402,79,57
3403,Student_3403,83,93
3404,Student_3404,93,89
3405,Student_3405,62,55
3406,Student_3406,78,96
3407,Student_3407,84,91
3408,Student_3408,93,95
3409,Student_3409,91,78
3410,Student_3410,52,63
3411,Student_3411,78,95
3412,Student_3412,53,60
3413,Student_3413,80,86
3414,Student_3414,93,59
3415,Student_3415,72,72
3416,Student_3416,74,91
3417,Student_3417,100,92
3418,Student_3418,53,61
3419,Student_3419,79,57
3420,Student_3420,67,85
3421,Student_3421,83,69
3422,Student_3422,93,91
3423,Student_3423,78,95
3424,Student_3424,84,89
3425,Student_3425,90,83
3426,Student_3426,66,100
3427,Student_3427,70,93
3428,Student_3428,77,75
3429,Student_3429,82,92
3430,Student_3430,97,76
3431,Student_3431,81,59
3432,Student_3432,62,64
3433,Student_3433,76,58
3434,Student_3434,90,50
3435,Student_3435,100,55
3436,Student_3436,51,69
3437,Student_3437,79,80
3438,Student_3438,63,96
3439,Student_3439,95,86
3440,Student_3440,99,68
3441,Student_3441,94,80
3442,Student_3442,95,58
3443,Student_3443,55,85
3444,Student_3444,70,82
3445,Student_3445,67,66
3446,Student_3446,68,81
3447,Student_3447,94,87
3448,Student_3448,51,80
3449,Student_3449,85,53
3450,Student_3450,58,96
3451,Student_3451,61,74
3452,Student_3452,61,88
3453,Student_3453,62,53
3454,Student_3454,51,81
3455,Student_3455,70,67
3456,Student_3456,67,67
3457,Student_3457,59,60
3458,Student_3458,73,71
3459,Student_3459,70,97
3460,Student_3460,89,97
3461,Student_3461,52,54
3462,Student_3462,90,61
3463,Student_3463,51,53
3464,Student_3464,73,100
3465,Student_3465,69,68
3466,Student_3466,85,98
3467,Student_3467,56,79
3468,Student_3468,69,59
3469,Student_3469,93,65
3470,Student_3470,85,89
3471,Student_3471,58,81
3472,Student_3472,97,70
3473,Student_3473,80,65
3474,Student_3474,82,83
3475,Student_3475,72,94
3476,Student_3476,88,65
3477,Student_3477,80,56
3478,Student_3478,97,95
3479,Student_3479,87,83
3480,Student_3480,70,94
3481,Student_3481,76,92
3482,Student_3482,91,60
3483,Student_3483,92,85
3484,Student_3484,56,97
3485,Student_3485,55,86
3486,Student_3486,84,64
3487,Student_3487,94,64
3488,Student_3488,52,83
3489,Student_3489,93,76
3490,Student_3490,97,92
3491,Student_3491,57,83
3492,Student_3492,81,57
3493,Student_3493,87,78
3494,Student_3494,90,100
3495,Student_3495,64,91
3496,Student_3496,83,56
3497,Student_3497,69,94
3498,Student_3498,52,83
3499,Student_3499,59,74
3500,Student_3500,77,55
3501,Student_3501,54,95
3502,Student_3502,56,64
3503,Student_3503,76,87
3504,Student_3504,74,86
3505,Student_3505,99,79
3506,Student_3506,75,55
3507,Student_3507,83,87
3508,Student_3508,94,63
3509,Student_3509,73,86
3510,Student_3510,99,84
3511,Student_3511,70,91
3512,Student_3512,81,92
3513,Student_3513,57,73
3514,Student_3514,99,65
3515,Student_3515,65,58
3516,Student_3516,58,52
3517,Student_3517,77,96
3518,Student_3518,56,78
3519,Student_3519,78,91
3520,Student_3520,65,77
3521,Student_3521,90,50
3522,Student_3522,75,98
3523,Student_3523,84,56
3524,Student_3524,66,57
3525,Student_3525,100,73
3526,Student_3526,85,63
3527,Student_3527,78,57
3528,Student_3528,82,74
3529,Student_3529,57,71
3530,Student_3530,82,95
3531,Student_3531,95,63
3532,Student_3532,76,90
3533,Student_3533,96,98
3534,Student_3534,72,55
3535,Student_3535,100,74
3536,Student_3536,78,75
3537,Student_3537,76,79
3538,Student_3538,89,92
3539,Student_3539,58,71
3540,Student_3540,57,77
3541,Student_3541,87,69
3542,Student_3542,58,60
3543,Student_3543,84,63
3544,Student_3544,75,81
3545,Student_3545,71,55
3546,Student_3546,57,88
3547,Student_3547,64,56
3548,Student_3548,58,62
3549,Student_3549,55,53
3550,Student_3550,73,56
3551,Student_3551,81,66
3552,Student_3552,71,67
3553,Student_3553,87,73
3554,Student_3554,88,87
3555,Student_3555,90,75
3556,Student_3556,75,54
3557,Student_3557,65,55
3558,Student_3558,89,78
3559,Student_3559,83,81
3560,Student_3560,84,76
3561,Student_3561,58,88
3562,Student_3562,77,50
3563,Student_3563,90,59
3564,Student_3564,78,56
3565,Student_3565,72,55
3566,Student_3566,52,83
3567,Student_3567,58,83
3568,Student_3568,93,70
3569,Student_3569,60,55
3570,Student_3570,79,98
3571,Student_3571,61,73
3572,Student_3572,99,56
3573,Student_3573,74,80
3574,Student_3574,62,98
3575,Student_3575,52,77
3576,Student_3576,100,79
3577,Student_3577,89,67
3578,Student_3578,82,54
3579,Student_3579,79,78
3580,Student_3580,52,90
3581,Student_3581,85,92
3582,Student_3582,58,78
3583,Student_3583,50,95
3584,Student_3584,63,80
3585,Student_3585,52,78
3586,Student_3586,83,96
3587,Student_3587,100,92
3588,Student_3588,77,55
3589,Student_3589,70,54
3590,Student_3590,80,74
3591,Student_3591,68,61
3592,Student_3592,84,83
3593,Student_3593,80,98
3594,Student_3594,99,51
3595,Student_3595,72,90
3596,Student_3596,57,77
3597,Student_3597,73,64
3598,Student_3598,84,91
3599,Student_3599,77,96
3600,Student_3600,65,67
3601,Student_3601,91,50
3602,Student_3602,52,58
3603,Student_3603,76,76
3604,Student_3604,94,88
3605,Student_3605,61,69
3606,Student_3606,60,81
3607,Student_3607,51,72
3608,Student_3608,53,94
3609,Student_3609,51,92
3610,Student_3610,71,50
3611,Student_3611,92,54
3612,Student_3612,76,93
3613,Student_3613,79,57
3614,Student_3614,97,73
3615,Student_3615,92,73
3616,Student_3616,53,98
3617,Student_3617,99,63
3618,Student_3618,88,96
3619,Student_3619,88,55
3620,Student_3620,72,81
3621,Student_3621,89,89
3622,Student_3622,54,54
3623,Student_3623,82,95
3624,Student_3624,86,61
3625,Student_3625,51,51
3626,Student_3626,64,66
3627,Student_3627,83,71
3628,Student_3628,92,58
3629,Student_3629,84,67
3630,Student_3630,74,63
3631,Student_3631,81,73
3632,Student_3632,83,85
3633,Student_3633,73,92
3634,Student_3634,82,93
3635,Student_3635,88,95
3636,Student_3636,87,60
3637,Student_3637,99,69
3638,Student_3638,73,61
3639,Student_3639,97,64
3640,Student_3640,56,50
3641,Student_3641,85,71
3642,Student_3642,56,68
3643,Student_3643,70,95
3644,Student_3644,53,94
3645,Student_3645,96,78
3646,Student_3646,65,83
3647,Student_3647,64,55
3648,Student_3648,74,75
3649,Student_3649,65,97
3650,Student_3650,69,75
3651,Student_3651,99,51
3652,Student_3652,94,67
3653,Student_3653,79,98
3654,Student_3654,70,57
3655,Student_3655,58,75
3656,Student_3656,86,57
3657,Student_3657,80,82
3658,Student_3658,59,57
3659,Student_3659,84,77
3660,Student_3660,62,51
3661,Student_3661,82,96
3662,Student_3662,70,100
3663,Student_3663,84,65
3664,Student_3664,51,80
3665,Student_3665,76,51
3666,Student_3666,52,98
3667,Student_3667,66,99
3668,Student_3668,73,82
3669,Student_3669,98,91
3670,Student_3670,88,94
3671,Student_3671,74,67
3672,Student_3672,65,61
3673,Student_3673,63,81
3674,Student_3674,82,51
3675,Student_3675,73,56
3676,Student_3676,87,66
3677,Student_3677,95,97
3678,Student_3678,55,76
3679,Student_3679,72,73
3680,Student_3680,68,69
3681,Student_3681,82,88
3682,Student_3682,89,51
3683,Student_3683,72,97
3684,Student_3684,61,64
3685,Student_3685,71,67
3686,Student_3686,82,97
3687,Student_3687,83,85
3688,Student_3688,89,68
3689,Student_3689,54,84
3690,Student_3690,54,55
3691,Student_3691,70,50
3692,Student_3692,91,77
3693,Student_3693,76,82
3694,Student_3694,80,91
3695,Student_3695,80,60
3696,Student_3696,56,99
3697,Student_3697,85,97
3698,Student_3698,80,58
3699,Student_3699,91,60
3700,Student_3700,92,88
3701,Student_3701,86,91
3702,Student_3702,59,77
3703,Student_3703,74,50
3704,Student_3704,88,92
3705,Student_3705,85,88
3706,Student_3706,68,75
3707,Student_3707,62,76
3708,Student_3708,99,64
3709,Student_3709,63,91
3710,Student_3710,55,58
3711,Student_3711,90,50
3712,Student_3712,64,78
3713,Student_3713,99,89
3714,Student_3714,97,69
3715,Student_3715,71,82
3716,Student_3716,82,70
3717,Student_3717,94,53
3718,Student_3718,86,96
3719,Student_3719,80,100
3720,Student_3720,68,100
3721,Student_3721,81,76
3722,Student_3722,73,66
3723,Student_3723,82,82
3724,Student_3724,75,76
3725,Student_3725,67,52
3726,Student_3726,79,68
3727,Student_3727,70,71
3728,Student_3728,60,67
3729,Student_3729,66,82
3730,Student_3730,54,67
3731,Student_3731,98,73
3732,Student_3732,99,60
3733,Student_3733,95,56
3734,Student_3734,98,51
3735,Student_3735,87,70
3736,Student_3736,60,90
3737,Student_3737,68,99
3738,Student_3738,89,75
3739,Student_3739,76,99
3740,Student_3740,68,62
3741,Student_3741,88,59
3742,Student_3742,66,57
3743,Student_3743,54,90
3744,Student_3744,66,64
3745,Student_3745,83,70
3746,Student_3746,78,51
3747,Student_3747,87,63
3748,Student_3748,55,59
3749,Student_3749,74,87
3750,Student_3750,51,74
3751,Student_3751,79,66
3752,Student_3752,89,58
3753,Student_3753,68,59
3754,Student_3754,79,58
3755,Student_3755,100,71
3756,Student_3756,87,94
3757,Student_3757,62,58
3758,Student_3758,59,72
3759,Student_3759,63,60
3760,Student_3760,58,69
3761,Student_3761,68,88
3762,Student_3762,98,79
3763,Student_3763,84,89
3764,Student_3764,93,62
3765,Student_3765,75,50
3766,Student_3766,57,55
3767,Student_3767,72,94
3768,Student_3768,91,98
3769,Student_3769,58,100
3770,Student_3770,60,55
3771,Student_3771,61,63
3772,Student_3772,95,97
3773,Student_3773,67,78
3774,Student_3774,57,76
3775,Student_3775,85,61
3776,Student_3776,57,69
3777,Student_3777,87,55
3778,Student_3778,77,67
3779,Student_3779,71,95
3780,Student_3780,59,88
3781,Student_3781,82,97
3782,Student_3782,93,50
3783,Student_3783,84,99
3784,Student_3784,54,96
3785,Student_3785,51,74
3786,Student_3786,57,77
3787,Student_3787,57,67
3788,Student_3788,73,75
3789,Student_3789,59,74
3790,Student_3790,87,86
3791,Student_3791,99,54
3792,Student_3792,85,68
3793,Student_3793,80,96
3794,Student_3794,76,52
3795,Student_3795,60,85
3796,Student_3796,61,55
3797,Student_3797,63,84
3798,Student_3798,84,75
3799,Student_3799,64,78
3800,Student_3800,71,98
3801,Student_3801,86,68
3802,Student_3802,63,77
3803,Student_3803,64,70
3804,Student_3804,50,75
3805,Student_3805,87,50
3806,Student_3806,82,87
3807,Student_3807,76,64
3808,Student_3808,81,80
3809,Student_3809,76,55
3810,Student_3810,100,93
3811,Student_3811,78,64
3812,Student_3812,57,50
3813,Student_3813,66,55
3814,Student_3814,53,55
3815,Student_3815,70,62
3816,Student_3816,75,87
3817,Student_3817,53,50
3818,Student_3818,91,82
3819,Student_3819,54,66
3820,Student_3820,57,87
3821,Student_3821,75,83
3822,Student_3822,52,92
3823,Student_3823,96,78
3824,Student_3824,57,65
3825,Student_3825,50,86
3826,Student_3826,78,97
3827,Student_3827,98,82
3828,Student_3828,64,55
3829,Student_3829,54,91
3830,Student_3830,68,87
3831,Student_3831,83,87
3832,Student_3832,65,76
3833,Student_3833,59,52
3834,Student_3834,90,75
3835,Student_3835,53,76
3836,Student_3836,62,69
3837,Student_3837,98,88
3838,Student_3838,80,65
3839,Student_3839,89,66
3840,Student_3840,62,75
3841,Student_3841,71,53
3842,Student_3842,71,91
3843,Student_3843,60,55
3844,Student_3844,85,95
3845,Student_3845,60,72
3846,Student_3846,96,88
3847,Student_3847,86,75
3848,Student_3848,100,79
3849,Student_3849,66,68
3850,Student_3850,86,90
3851,Student_3851,79,51
3852,Student_3852,84,53
3853,Student_3853,63,94
3854,Student_3854,99,67
3855,Student_3855,64,64
3856,Student_3856,93,72
3857,Student_3857,81,67
3858,Student_3858,77,95
3859,Student_3859,83,68
3860,Student_3860,84,83
3861,Student_3861,81,67
3862,Student_3862,52,67
3863,Student_3863,50,98
3864,Student_3864,79,70
3865,Student_3865,77,91
3866,Student_3866,81,76
3867,Student_3867,57,73
3868,Student_3868,76,86
3869,Student_3869,75,50
3870,Student_3870,67,60
3871,Student_3871,68,96
3872,Student_3872,99,90
3873,Student_3873,75,78
3874,Student_3874,58,50
3875,Student_3875,52,68
3876,Student_3876,90,53
3877,Student_3877,59,68
3878,Student_3878,99,57
3879,Student_3879,55,95
3880,Student_3880,50,70
3881,Student_3881,58,67
3882,Student_3882,78,76
3883,Student_3883,68,75
3884,Student_3884,63,54
3885,Student_3885,67,94
3886,Student_3886,92,99
3887,Student_3887,75,94
3888,Student_3888,60,84
3889,Student_3889,69,85
3890,Student_3890,65,75
3891,Student_3891,50,93
3892,Student_3892,68,94
3893,Student_3893,51,71
3894,Student_3894,58,63
3895,Student_3895,60,71
3896,Student_3896,87,92
3897,Student_3897,61,75
3898,Student_3898,80,72
3899,Student_3899,94,65
3900,Student_3900,98,66
3901,Student_3901,91,81
3902,Student_3902,95,97
3903,Student_3903,99,87
3904,Student_3904,93,81
3905,Student_3905,85,52
3906,Student_3906,55,90
3907,Student_3907,66,50
3908,Student_3908,95,54
3909,Student_3909,52,93
3910,Student_3910,57,67
3911,Student_3911,100,55
3912,Student_3912,51,89
3913,Student_3913,85,65
3914,Student_3914,55,56
3915,Student_3915,51,93
3916,Student_3916,60,88
3917,Student_3917,93,90
3918,Student_3918,65,61
3919,Student_3919,97,84
3920,Student_3920,59,51
3921,Student_3921,62,88
3922,Student_3922,78,67
3923,Student_3923,96,68
3924,Student_3924,92,89
3925,Student_3925,56,59
3926,Student_3926,56,96
3927,Student_3927,91,69
3928,Student_3928,96,84
3929,Student_3929,92,69
3930,Student_3930,58,66
3931,Student_3931,65,91
3932,Student_3932,92,96
3933,Student_3933,62,80
3934,Student_3934,76,50
3935,Student_3935,68,50
3936,Student_3936,92,98
3937,Student_3937,74,59
3938,Student_3938,56,58
3939,Student_3939,69,65
3940,Student_3940,82,51
3941,Student_3941,77,76
3942,Student_3942,87,73
3943,Student_3943,88,77
3944,Student_3944,69,83
3945,Student_3945,92,89
3946,Student_3946,53,94
3947,Student_3947,83,53
3948,Student_3948,97,88
3949,Student_3949,92,65
3950,Student_3950,84,61
3951,Student_3951,64,95
3952,Student_3952,50,78
3953,Student_3953,78,67
3954,Student_3954,67,57
3955,Student_3955,50,100
3956,Student_3956,84,76
3957,Student_3957,96,54
3958,Student_3958,84,71
3959,Student_3959,64,83
3960,Student_3960,61,58
3961,Student_3961,60,94
3962,Student_3962,83,70
3963,Student_3963,50,58
3964,Student_3964,100,52
3965,Student_3965,99,65
3966,Student_3966,62,72
3967,Student_3967,86,54
3968,Student_3968,61,59
3969,Student_3969,55,94
3970,Student_3970,78,69
3971,Student_3971,96,93
3972,Student_3972,59,86
3973,Student_3973,64,60
3974,Student_3974,52,94
3975,Student_3975,55,73
3976,Student_3976,96,73
3977,Student_3977,95,56
3978,Student_3978,80,58
3979,Student_3979,94,72
3980,Student_3980,55,81
3981,Student_3981,96,98
3982,Student_3982,77,64
3983,Student_3983,70,85
3984,Student_3984,96,91
3985,Student_3985,71,90
3986,Student_3986,59,72
3987,Student_3987,65,76
3988,Student_3988,95,75
3989,Student_3989,52,51
3990,Student_3990,100,56
3991,Student_3991,82,73
3992,Student_3992,91,80
3993,Student_3993,67,77
3994,Student_3994,85,97
3995,Student_3995,79,65
3996,Student_3996,81,70
3997,Student_3997,67,83
3998,Student_3998,91,87
3999,Student_3999,94,52
4000,Student_4000,59,99
4001,Student_4001,88,59
4002,Student_4002,77,70
4003,Student_4003,57,64
4004,Student_4004,55,52
4005,Student_4005,100,69
4006,Student_4006,61,61
4007,Student_4007,92,82
4008,Student_4008,71,95
4009,Student_4009,93,67
4010,Student_4010,51,71
4011,Student_4011,86,100
4012,Student_4012,100,100
4013,Student_4013,52,59
4014,Student_4014,67,87
4015,Student_4015,85,68
4016,Student_4016,71,50
4017,Student_4017,64,66
4018,Student_4018,68,80
4019,Student_4019,57,81
4020,Student_4020,78,58
4021,Student_4021,63,90
4022,Student_4022,58,68
4023,Student_4023,50,93
4024,Student_4024,98,57
4025,Student_4025,68,71
4026,Student_4026,58,80
4027,Student_4027,92,84
4028,Student_4028,51,94
4029,Student_4029,83,75
4030,Student_4030,89,69
4031,Student_4031,70,84
4032,Student_4032,97,84
4033,Student_4033,79,62
4034,Student_4034,84,95
4035,Student_4035,58,83
4036,Student_4036,66,68
4037,Student_4037,98,97
4038,Student_4038,77,96
4039,Student_4039,96,55
4040,Student_4040,86,77
4041,Student_4041,95,100
4042,Student_4042,100,85
4043,Student_4043,82,67
4044,Student_4044,93,73
4045,Student_4045,68,59
4046,Student_4046,73,89
4047,Student_4047,70,73
4048,Student_4048,89,55
4049,Student_4049,66,62
4050,Student_4050,57,77
4051,Student_4051,83,73
4052,Student_4052,57,52
4053,Student_4053,98,57
4054,Student_4054,95,85
4055,Student_4055,87,98
4056,Student_4056,71,58
4057,Student_4057,80,73
4058,Student_4058,88,66
4059,Student_4059,51,81
4060,Student_4060,75,99
4061,Student_4061,89,57
4062,Student_4062,86,73
4063,Student_4063,86,87
4064,Student_4064,80,93
4065,Student_4065,79,80
4066,Student_4066,62,62
4067,Student_4067,66,90
